Orden,Fecha,Mes,Trimestre,Año,Cliente,Destino,Estado,Condicion,Envio,Categoria,Producto,Variedad,SKU,ASIN,Cantidad,Precio,Moneda
ID852,19/11/2022,11,Q4,2022,Cliente2648,Calle desconocida 9388,New Jersey,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,102.4,USD
ID853,19/11/2022,11,Q4,2022,Cliente726,Calle desconocida 9341,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,102.4,USD
ID854,20/11/2022,11,Q4,2022,Cliente9658,Calle desconocida 1769,Alaska,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,102.4,USD
ID855,20/11/2022,11,Q4,2022,Cliente4865,Calle desconocida 3603,Maryland,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,102.4,USD
ID856,20/11/2022,11,Q4,2022,Cliente1447,Calle desconocida 5265,South Dakota,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID857,21/11/2022,11,Q4,2022,Cliente3754,Calle desconocida 2179,Texas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,102.4,USD
ID858,21/11/2022,11,Q4,2022,Cliente7918,Calle desconocida 8098,Indiana,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,102.4,USD
ID859,21/11/2022,11,Q4,2022,Cliente8416,Calle desconocida 3311,Nebraska,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,102.4,USD
ID860,21/11/2022,11,Q4,2022,Cliente3834,Calle desconocida 9555,Massachusetts,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,102.4,USD
ID861,21/11/2022,11,Q4,2022,Cliente9206,Calle desconocida 1675,New Jersey,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,102.4,USD
ID862,21/11/2022,11,Q4,2022,Cliente2653,Calle desconocida 9034,Wisconsin,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,0,
ID863,22/11/2022,11,Q4,2022,Cliente4898,Calle desconocida 51,South Carolina,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,102.4,USD
ID864,22/11/2022,11,Q4,2022,Cliente8505,Calle desconocida 4330,Oklahoma,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,102.4,USD
ID865,23/11/2022,11,Q4,2022,Cliente1903,Calle desconocida 4463,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,102.4,USD
ID866,24/11/2022,11,Q4,2022,Cliente9327,Calle desconocida 9716,New York,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID867,25/11/2022,11,Q4,2022,Cliente9667,Calle desconocida 1614,Nevada,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID868,25/11/2022,11,Q4,2022,Cliente8577,Calle desconocida 3578,Georgia,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID869,25/11/2022,11,Q4,2022,Cliente9026,Calle desconocida 1194,West Virginia,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID870,25/11/2022,11,Q4,2022,Cliente1587,Calle desconocida 3434,Texas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID871,25/11/2022,11,Q4,2022,Cliente7603,Calle desconocida 8181,Virginia,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID872,25/11/2022,11,Q4,2022,Cliente6140,Calle desconocida 5724,Iowa,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID873,25/11/2022,11,Q4,2022,Cliente82,Calle desconocida 1742,Ohio,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID874,25/11/2022,11,Q4,2022,Cliente3343,Calle desconocida 9805,Hawaii,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID875,25/11/2022,11,Q4,2022,Cliente9668,Calle desconocida 4629,Hawaii,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID876,25/11/2022,11,Q4,2022,Cliente8454,Calle desconocida 2075,Oregon,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID877,25/11/2022,11,Q4,2022,Cliente5481,Calle desconocida 3627,Louisiana,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID878,25/11/2022,11,Q4,2022,Cliente1770,Calle desconocida 7538,Florida,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID879,25/11/2022,11,Q4,2022,Cliente1633,Calle desconocida 8575,Pennsylvania,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID880,25/11/2022,11,Q4,2022,Cliente4104,Calle desconocida 1547,New Hampshire,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID881,25/11/2022,11,Q4,2022,Cliente9855,Calle desconocida 3758,South Carolina,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID882,25/11/2022,11,Q4,2022,Cliente2362,Calle desconocida 513,New Jersey,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID883,25/11/2022,11,Q4,2022,Cliente1388,Calle desconocida 5493,Ohio,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID884,25/11/2022,11,Q4,2022,Cliente9819,Calle desconocida 367,Missouri,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID885,25/11/2022,11,Q4,2022,Cliente6716,Calle desconocida 84,Rhode Island,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID886,25/11/2022,11,Q4,2022,Cliente8334,Calle desconocida 8175,Hawaii,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID887,26/11/2022,11,Q4,2022,Cliente2181,Calle desconocida 3198,Utah,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID888,26/11/2022,11,Q4,2022,Cliente3845,Calle desconocida 5429,New Jersey,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID889,26/11/2022,11,Q4,2022,Cliente493,Calle desconocida 4445,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID890,26/11/2022,11,Q4,2022,Cliente6174,Calle desconocida 8107,Nevada,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID891,26/11/2022,11,Q4,2022,Cliente5699,Calle desconocida 3707,Illinois,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID892,26/11/2022,11,Q4,2022,Cliente8924,Calle desconocida 6978,Oregon,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID893,26/11/2022,11,Q4,2022,Cliente9201,Calle desconocida 9286,Maryland,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID894,26/11/2022,11,Q4,2022,Cliente89,Calle desconocida 314,New Mexico,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID895,26/11/2022,11,Q4,2022,Cliente3273,Calle desconocida 7581,Nebraska,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID896,27/11/2022,11,Q4,2022,Cliente6031,Calle desconocida 1079,Arizona,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID897,27/11/2022,11,Q4,2022,Cliente7262,Calle desconocida 6107,Oklahoma,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID898,27/11/2022,11,Q4,2022,Cliente4772,Calle desconocida 1067,New Mexico,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID899,27/11/2022,11,Q4,2022,Cliente6436,Calle desconocida 5428,Ohio,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID900,27/11/2022,11,Q4,2022,Cliente240,Calle desconocida 1225,Missouri,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID901,27/11/2022,11,Q4,2022,Cliente6833,Calle desconocida 9372,Delaware,Enviada,Vendedor,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID902,28/11/2022,11,Q4,2022,Cliente5167,Calle desconocida 9741,Ohio,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID903,28/11/2022,11,Q4,2022,Cliente2916,Calle desconocida 6864,Hawaii,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID904,28/11/2022,11,Q4,2022,Cliente3692,Calle desconocida 9412,Illinois,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID905,28/11/2022,11,Q4,2022,Cliente4991,Calle desconocida 8195,New Jersey,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID906,28/11/2022,11,Q4,2022,Cliente836,Calle desconocida 2285,North Dakota,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,99.9,USD
ID907,28/11/2022,11,Q4,2022,Cliente2074,Calle desconocida 2250,Iowa,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID908,28/11/2022,11,Q4,2022,Cliente4298,Calle desconocida 8041,Oklahoma,Enviada,Vendedor,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID909,28/11/2022,11,Q4,2022,Cliente1270,Calle desconocida 8538,New York,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID910,28/11/2022,11,Q4,2022,Cliente7323,Calle desconocida 7997,North Carolina,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID911,28/11/2022,11,Q4,2022,Cliente7931,Calle desconocida 5578,Nevada,Enviada,Vendedor,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID912,28/11/2022,11,Q4,2022,Cliente4054,Calle desconocida 3359,Florida,Enviada,Vendedor,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID913,28/11/2022,11,Q4,2022,Cliente8547,Calle desconocida 8986,Nebraska,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,0,
ID914,28/11/2022,11,Q4,2022,Cliente2689,Calle desconocida 6487,West Virginia,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID915,28/11/2022,11,Q4,2022,Cliente8231,Calle desconocida 9047,Missouri,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,0,
ID916,28/11/2022,11,Q4,2022,Cliente1763,Calle desconocida 527,Oregon,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID917,28/11/2022,11,Q4,2022,Cliente3175,Calle desconocida 3653,South Dakota,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,0,
ID918,29/11/2022,11,Q4,2022,Cliente5319,Calle desconocida 7473,Missouri,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID919,29/11/2022,11,Q4,2022,Cliente8633,Calle desconocida 1241,Maryland,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID920,29/11/2022,11,Q4,2022,Cliente561,Calle desconocida 681,Illinois,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID921,29/11/2022,11,Q4,2022,Cliente2822,Calle desconocida 1113,North Dakota,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID922,29/11/2022,11,Q4,2022,Cliente5166,Calle desconocida 7055,Nebraska,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID923,29/11/2022,11,Q4,2022,Cliente9596,Calle desconocida 312,Kentucky,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,99.9,USD
ID924,29/11/2022,11,Q4,2022,Cliente7693,Calle desconocida 632,Hawaii,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,99.9,USD
ID925,29/11/2022,11,Q4,2022,Cliente8464,Calle desconocida 9462,Illinois,Cancelada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,0,0,
ID926,29/11/2022,11,Q4,2022,Cliente2035,Calle desconocida 3286,Indiana,Cancelada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,0,0,
ID927,30/11/2022,11,Q4,2022,Cliente6158,Calle desconocida 3126,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID928,1/12/2022,12,Q4,2022,Cliente9302,Calle desconocida 3836,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID929,1/12/2022,12,Q4,2022,Cliente8016,Calle desconocida 7355,Wyoming,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID930,1/12/2022,12,Q4,2022,Cliente8990,Calle desconocida 1348,Michigan,Cancelada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,0,0,
ID931,2/12/2022,12,Q4,2022,Cliente1492,Calle desconocida 8910,Kentucky,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID932,3/12/2022,12,Q4,2022,Cliente9163,Calle desconocida 8321,Pennsylvania,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID933,3/12/2022,12,Q4,2022,Cliente8033,Calle desconocida 7567,Idaho,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID934,4/12/2022,12,Q4,2022,Cliente2710,Calle desconocida 3955,North Dakota,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,159.8,USD
ID935,4/12/2022,12,Q4,2022,Cliente1193,Calle desconocida 7925,Wyoming,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID936,4/12/2022,12,Q4,2022,Cliente3906,Calle desconocida 7013,Kentucky,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID937,4/12/2022,12,Q4,2022,Cliente6107,Calle desconocida 8369,Tennessee,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID938,5/12/2022,12,Q4,2022,Cliente8312,Calle desconocida 7974,South Dakota,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID939,5/12/2022,12,Q4,2022,Cliente673,Calle desconocida 9440,Tennessee,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID940,5/12/2022,12,Q4,2022,Cliente5108,Calle desconocida 6581,Texas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID941,5/12/2022,12,Q4,2022,Cliente3216,Calle desconocida 280,Oklahoma,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID942,5/12/2022,12,Q4,2022,Cliente1682,Calle desconocida 8691,Missouri,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID943,5/12/2022,12,Q4,2022,Cliente5160,Calle desconocida 4084,Virginia,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,0,
ID944,5/12/2022,12,Q4,2022,Cliente2984,Calle desconocida 4352,North Dakota,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID945,5/12/2022,12,Q4,2022,Cliente7168,Calle desconocida 1982,Vermont,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID946,6/12/2022,12,Q4,2022,Cliente4100,Calle desconocida 614,Arizona,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID947,7/12/2022,12,Q4,2022,Cliente4715,Calle desconocida 9594,New York,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,2,159.8,USD
ID948,7/12/2022,12,Q4,2022,Cliente425,Calle desconocida 5536,Michigan,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID949,8/12/2022,12,Q4,2022,Cliente7790,Calle desconocida 5199,Utah,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID950,8/12/2022,12,Q4,2022,Cliente9899,Calle desconocida 6690,Colorado,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID951,8/12/2022,12,Q4,2022,Cliente8603,Calle desconocida 5963,Texas,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID952,8/12/2022,12,Q4,2022,Cliente8614,Calle desconocida 6751,South Carolina,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID953,8/12/2022,12,Q4,2022,Cliente1926,Calle desconocida 8391,Kentucky,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,0,
ID954,8/12/2022,12,Q4,2022,Cliente6337,Calle desconocida 4768,Georgia,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,0,
ID955,9/12/2022,12,Q4,2022,Cliente7589,Calle desconocida 111,Wisconsin,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID956,9/12/2022,12,Q4,2022,Cliente8658,Calle desconocida 4761,Nebraska,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID957,9/12/2022,12,Q4,2022,Cliente8953,Calle desconocida 3467,Kentucky,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,0,
ID958,9/12/2022,12,Q4,2022,Cliente8909,Calle desconocida 5791,Arkansas,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,0,
ID959,9/12/2022,12,Q4,2022,Cliente9170,Calle desconocida 6970,Pennsylvania,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,0,
ID960,9/12/2022,12,Q4,2022,Cliente6247,Calle desconocida 62,Missouri,Enviada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,0,
ID961,9/12/2022,12,Q4,2022,Cliente6746,Calle desconocida 2820,Tennessee,Cancelada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,0,0,
ID962,9/12/2022,12,Q4,2022,Cliente251,Calle desconocida 757,Wyoming,Cancelada,Amazon,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,0,0,
ID963,10/12/2022,12,Q4,2022,Cliente862,Calle desconocida 3183,Indiana,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID964,10/12/2022,12,Q4,2022,Cliente5958,Calle desconocida 6196,South Carolina,Enviada,Vendedor,S,A-,Gris,S-A-ECON-GRIS,B0BL5HR652,1,79.9,USD
ID965,11/12/2022,12,Q4,2022,Cliente7285,Calle desconocida 2501,Vermont,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID966,11/12/2022,12,Q4,2022,Cliente4630,Calle desconocida 7618,Alaska,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID967,11/12/2022,12,Q4,2022,Cliente3272,Calle desconocida 6881,Wyoming,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID968,11/12/2022,12,Q4,2022,Cliente8737,Calle desconocida 4068,California,Enviada,Amazon,S,B,Gris,S-B-BASIC-GRIS,B09A52L9VX,1,79.9,USD
ID969,11/12/2022,12,Q4,2022,Cliente5978,Calle desconocida 7975,Arizona,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,0,
ID970,12/12/2022,12,Q4,2022,Cliente4871,Calle desconocida 3376,Utah,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,0,
ID971,12/12/2022,12,Q4,2022,Cliente302,Calle desconocida 7375,Texas,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID972,12/12/2022,12,Q4,2022,Cliente8407,Calle desconocida 9897,Missouri,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID973,12/12/2022,12,Q4,2022,Cliente4473,Calle desconocida 1383,New York,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,0,
ID974,13/12/2022,12,Q4,2022,Cliente2636,Calle desconocida 4258,Montana,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID975,13/12/2022,12,Q4,2022,Cliente2119,Calle desconocida 9796,Indiana,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID976,13/12/2022,12,Q4,2022,Cliente4261,Calle desconocida 4874,Utah,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID977,14/12/2022,12,Q4,2022,Cliente2978,Calle desconocida 8528,Maine,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID978,14/12/2022,12,Q4,2022,Cliente7866,Calle desconocida 2851,Mississippi,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID979,14/12/2022,12,Q4,2022,Cliente6360,Calle desconocida 5926,North Carolina,Enviada,Amazon,S,A,Azul,S-A-BASIC-AZUL,B000JK9V5K,1,109.9,USD
ID980,14/12/2022,12,Q4,2022,Cliente1565,Calle desconocida 5856,New Jersey,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID981,14/12/2022,12,Q4,2022,Cliente5535,Calle desconocida 8613,Maine,Enviada,Amazon,S,A-,Marfil,S-A-ECON-MARF,B0BL56CNHB,1,79.9,USD
ID982,14/12/2022,12,Q4,2022,Cliente3645,Calle desconocida 6934,South Dakota,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,0,
ID983,15/12/2022,12,Q4,2022,Cliente7352,Calle desconocida 6341,Indiana,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID984,15/12/2022,12,Q4,2022,Cliente7452,Calle desconocida 1874,Illinois,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,1,79.9,USD
ID985,16/12/2022,12,Q4,2022,Cliente4911,Calle desconocida 6260,South Dakota,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID986,16/12/2022,12,Q4,2022,Cliente6548,Calle desconocida 8774,South Dakota,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID987,17/12/2022,12,Q4,2022,Cliente447,Calle desconocida 4711,Arkansas,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID988,17/12/2022,12,Q4,2022,Cliente1802,Calle desconocida 8941,Mississippi,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID989,17/12/2022,12,Q4,2022,Cliente5651,Calle desconocida 5628,North Carolina,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID990,17/12/2022,12,Q4,2022,Cliente2420,Calle desconocida 3782,Wisconsin,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID991,17/12/2022,12,Q4,2022,Cliente1662,Calle desconocida 9796,Oklahoma,Cancelada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,0,0,
ID992,18/12/2022,12,Q4,2022,Cliente8532,Calle desconocida 2048,New York,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID993,19/12/2022,12,Q4,2022,Cliente1908,Calle desconocida 634,Wisconsin,Enviada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,2,159.8,USD
ID994,19/12/2022,12,Q4,2022,Cliente1669,Calle desconocida 1908,Tennessee,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID995,19/12/2022,12,Q4,2022,Cliente4970,Calle desconocida 4862,Florida,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID996,19/12/2022,12,Q4,2022,Cliente2246,Calle desconocida 8355,Pennsylvania,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID997,19/12/2022,12,Q4,2022,Cliente8266,Calle desconocida 2031,Virginia,Enviada,Amazon,S,A,Gris,S-A-BASIC-GRIS,B000JKJL9V,1,109.9,USD
ID998,19/12/2022,12,Q4,2022,Cliente8526,Calle desconocida 2756,Rhode Island,Cancelada,Amazon,S,B,Marfil,S-B-BASIC-MARF,B09A5884LT,0,0,
ID1000,20/12/2022,12,Q4,2022,Cliente8172,Calle desconocida 5758,Oregon,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID1001,20/12/2022,12,Q4,2022,Cliente5600,Calle desconocida 301,Wisconsin,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID1002,20/12/2022,12,Q4,2022,Cliente1193,Calle desconocida 5439,Delaware,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
ID1003,20/12/2022,12,Q4,2022,Cliente322,Calle desconocida 952,Minnesota,Enviada,Amazon,S,A,Marfil,S-A-BASIC-MARF,B000JK3R81,1,109.9,USD
